field_api_name,file,line_no,content
PartnerCode__c,force-app/main/default/classes/SFMasterCreateBatch.cls,507,"            System.debug('ブランド紐づけ : 3_' + ec.PartnerCode__c);"
PartnerCode__c,force-app/main/default/classes/SFMasterCreateBatch.cls,508,"            if(ec.PartnerCode__c != null) acc.Brand__r = new CodeMaster__c(Uniquekey__c = '3_' + ec.PartnerCode__c);"
PartnerCode__c,force-app/main/default/classes/SFMasterCreateBatch.cls,519,"            if(ec.AccessCode4__c != null && ec.PartnerCode__c == '0000000002' && ec.PowerCompanyCode__c == '4404') {"
PartnerCode__c,force-app/main/default/classes/SFMasterCreateBatch.cls,520,"                acc.Brokers__r = new CodeMaster__c(Uniquekey__c = '4_' + ec.PartnerCode__c + '_' +  ec.AccessCode4__c);"
PartnerCode__c,force-app/main/default/classes/SFMasterCreateBatch.cls,1026,"            if(ec.ServiceCode__c != null && ec.PartnerCode__c != null && ec.PlanId__c != null ){"
PartnerCode__c,force-app/main/default/classes/SFMasterCreateBatch.cls,1027,"                prd.Name = ec.ServiceCode__c + '_' + planMap.get(ec.PowerCompanyCode__c + ec.PartnerCode__c + (ec.Account_AdditionalInfo7__c != null ? ec.Account_AdditionalInfo7__c : '') + ec.PlanId__c) + '_' + prd.ChargeStartDateText__c;"
PartnerCode__c,force-app/main/default/classes/SFMasterCreateBatch.cls,1091,"            if(ec.PlanId__c != null && ec.PartnerCode__c != null) uniquekeys.add(ec.PowerCompanyCode__c + ec.PartnerCode__c + (ec.Account_AdditionalInfo7__c != null ? ec.Account_AdditionalInfo7__c : '') + ec.PlanId__c);"
PartnerCode__c,force-app/main/default/classes/SFMasterCreateBatchTest.cls,21,"            PartnerCode__c= '0000000015',"
PartnerCode__c,force-app/main/default/classes/SupplyPointNumberInquiryCheckTest.cls,191,"            PartnerCode__c= '0000001234',"
PartnerCode__c,force-app/main/default/classes/SupplyPointNumberInquiryControllerTest.cls,28,"            PartnerCode__c= '0000001234',"
PartnerCode__c,force-app/main/default/classes/SWFieldUpdateApplicationDetailBatchTest.cls,12,"                                            PartnerCode__c='0000000001',"
PartnerCode__c,force-app/main/default/classes/TestUtil.cls,19,"            PartnerCode__c = '9000000000'"
PartnerCode__c,force-app/main/default/classes/THApplicationDetailTriggerHandlerTest.cls,53,"        rtn.PartnerCode__c='0000000999';"
PartnerCode__c,force-app/main/default/classes/THApplicationTriggerHandlerTest.cls,69,"        rtn.PartnerCode__c='0000000999';"
PartnerCode__c,force-app/main/default/classes/THApToAppBatch.cls,220,"            //List<Partner__c> partnerList = [select id,name,PartnerCode__c from Partner__c];"
PartnerCode__c,force-app/main/default/classes/THApToAppBatch.cls,274,"            //List<Plan__c> planList = [select id,name,PartnerCode__c,PlanID__c from Plan__c];"
PartnerCode__c,force-app/main/default/classes/THApToAppBatch.cls,275,"//            List<Plan__c> planList = [select id,name,PartnerCode__c,PlanID__c,UnitType__c,UniqueKey__c from Plan__c];"
PartnerCode__c,force-app/main/default/classes/THApToAppBatch.cls,891,"        List<Plan__c> planList = [select id,name,PartnerCode__c,PlanID__c,UnitType__c,UniqueKey__c from Plan__c where PowerCompanyCode__c = :	powerCompanyCode];"
PartnerCode__c,force-app/main/default/classes/THApToAppBatchTest.cls,15,"                PartnerCode__c='0000000001',"
PartnerCode__c,force-app/main/default/classes/THApToAppBatchTest.cls,28,"                PartnerCode__c='0000000002',"
PartnerCode__c,force-app/main/default/classes/THApToAppBatchTest.cls,299,"                PartnerCode__c='0000000001',"
PartnerCode__c,force-app/main/default/classes/THApToAppBatchTest.cls,437,"                PartnerCode__c='0000000001',"
PartnerCode__c,force-app/main/default/classes/THCaseToCaseBatchTest.cls,129,"            PartnerCode__c= '0000001234',"
PartnerCode__c,force-app/main/default/classes/TransferBillDataCreateBatch.cls,413,"        dataSectionList.add(setText(billSummary.PartnerCode__c));"
PartnerCode__c,force-app/main/default/classes/TransferBillDataCreateBatch.cls,535,"            dataSectionList.add(setText(billDetail.PartnerCode__c));"
PartnerCode__c,force-app/main/default/classes/TransferBillDataCreateBatchTest.cls,9,"            PartnerCode__c= '0000000000',"
PartnerCode__c,force-app/main/default/classes/TransferBillDataCreateBatchTest.cls,88,"        string key='3_'+billingCustomer.PartnerCode__c;"
PartnerCode__c,force-app/main/default/classes/UpdateKyudenMigrationNotScopeFlagTest.cls,12,"        p.PartnerCode__c = 'test010001';"
PartnerCode__c,force-app/main/default/classes/UpdateKyudenMigrationNotScopeFlagTest.cls,95,"        p.PartnerCode__c = 'test010001';"
PartnerCode__c,force-app/main/default/classes/UpdateKyudenMigrationNotScopeFlagTest.cls,174,"        p.PartnerCode__c = 'test010001';"
PartnerCode__c,force-app/main/default/classes/UpdateSFCustomerProductsTest.cls,88,"        testPartner.PartnerCode__c= '0000000015';"
PartnerCode__c,force-app/main/default/classes/Util.cls,110,"					'PartnerCode__c' => 'PartnerCode__c',"
PartnerCode__c,force-app/main/default/classes/UtilTest.cls,12,"            PartnerCode__c= '0000001234',"
PartnerCode__c,force-app/main/default/flows/CaseParnerCodeEntree.flow-meta.xml,166,"                <stringValue>IF(NOT(ISBLANK([Case].AccountId )),[Case].Account.PartnerCode__c ,"
PartnerCode__c,force-app/main/default/flows/CaseParnerCodeEntree.flow-meta.xml,167,"IF(NOT(ISBLANK([Case].Application__c)),[Case].Application__r.Partner__r.PartnerCode__c ,"
PartnerCode__c,force-app/main/default/flows/CaseParnerCodeEntree.flow-meta.xml,169,"IF(NOT(ISBLANK([Case].Partner__c )),[Case].Partner__r.PartnerCode__c ,"
PartnerCode__c,force-app/main/default/flows/CaseParnerCodeEntree.flow-meta.xml,176,"        <expression>IF(NOT(ISBLANK({!myVariable_current.AccountId} )),{!myVariable_current.Account.PartnerCode__c} ,"
PartnerCode__c,force-app/main/default/flows/CaseParnerCodeEntree.flow-meta.xml,177,"IF(NOT(ISBLANK({!myVariable_current.Application__c})),{!myVariable_current.Application__r.Partner__r.PartnerCode__c} ,"
PartnerCode__c,force-app/main/default/flows/CaseParnerCodeEntree.flow-meta.xml,179,"IF(NOT(ISBLANK({!myVariable_current.Partner__c} )),{!myVariable_current.Partner__r.PartnerCode__c} ,"
PartnerCode__c,force-app/main/default/flows/CaseParnerCodeEntree.flow-meta.xml,436,"            <field>PartnerCode__c</field>"
PartnerCode__c,force-app/main/default/flows/CreatePartner.flow-meta.xml,549,"            <field>PartnerCode__c</field>"
PartnerCode__c,force-app/main/default/flows/CreatePartner.flow-meta.xml,727,"            <field>PartnerCode__c</field>"
PartnerCode__c,force-app/main/default/flows/SFSetup.flow-meta.xml,545,"            <field>PartnerCode__c</field>"
PartnerCode__c,force-app/main/default/flows/SFSetup.flow-meta.xml,723,"            <field>PartnerCode__c</field>"
PartnerCode__c,force-app/main/default/objects/Account/fields/PartnerCode__c.field-meta.xml,3,"    <fullName>PartnerCode__c</fullName>"
PartnerCode__c,force-app/main/default/objects/Account/fields/PartnerCode__c.field-meta.xml,5,"    <formula>Partner__r.PartnerCode__c</formula>"
PartnerCode__c,force-app/main/default/objects/ApplicationBulkTemp__c/fields/PartnerCode__c.field-meta.xml,3,"    <fullName>PartnerCode__c</fullName>"
PartnerCode__c,force-app/main/default/objects/Application__c/fields/PartnerCode__c.field-meta.xml,3,"    <fullName>PartnerCode__c</fullName>"
PartnerCode__c,force-app/main/default/objects/Application__c/fields/PartnerCode__c.field-meta.xml,5,"    <formula>Partner__r.PartnerCode__c</formula>"
PartnerCode__c,force-app/main/default/objects/BillDetail__c/fields/PartnerCode__c.field-meta.xml,3,"    <fullName>PartnerCode__c</fullName>"
PartnerCode__c,force-app/main/default/objects/BillingCustomer__c/fields/PartnerCode__c.field-meta.xml,3,"    <fullName>PartnerCode__c</fullName>"
PartnerCode__c,force-app/main/default/objects/BillingCustomer__c/fields/PartnerCode__c.field-meta.xml,5,"    <formula>Partner__r.PartnerCode__c</formula>"
PartnerCode__c,force-app/main/default/objects/BillSummaryData__c/fields/PartnerCode__c.field-meta.xml,3,"    <fullName>PartnerCode__c</fullName>"
PartnerCode__c,force-app/main/default/objects/BillSummary__c/fields/Bill_AccountTransferScheduleDate__c.field-meta.xml,5,"    <formula>if( AND(NOT(ISBLANK(AccoutNo__c )), PartnerCode__c != $Label.ItcUc_PartnerCode)"
PartnerCode__c,force-app/main/default/objects/BillSummary__c/fields/Bill_MemberCode__c.field-meta.xml,5,"    <formula>if( PartnerCode__c = $Label.ItcUc_PartnerCode, AccessCode3__c, BillCustomerNo__c )</formula>"
PartnerCode__c,force-app/main/default/objects/BillSummary__c/fields/Bill_PartnerCode__c.field-meta.xml,5,"    <formula>PartnerCode__c</formula>"
PartnerCode__c,force-app/main/default/objects/BillSummary__c/fields/PartnerCode__c.field-meta.xml,3,"    <fullName>PartnerCode__c</fullName>"
PartnerCode__c,force-app/main/default/objects/Case/fields/PartnerCodeCal__c.field-meta.xml,5,"    <formula>IF(NOT(ISBLANK(AccountId )),Account.PartnerCode__c ,"
PartnerCode__c,force-app/main/default/objects/Case/fields/PartnerCodeCal__c.field-meta.xml,6,"IF(NOT(ISBLANK(Application__c)),Application__r.Partner__r.PartnerCode__c ,"
PartnerCode__c,force-app/main/default/objects/Case/fields/PartnerCodeCal__c.field-meta.xml,8,"IF(NOT(ISBLANK(Partner__c )),Partner__r.PartnerCode__c ,"
PartnerCode__c,force-app/main/default/objects/Case/fields/PartnerCodeCal__c.field-meta.xml,9,"IF(NOT(ISBLANK(PartnerStaff__c )), PartnerStaff__r.Partner__r.PartnerCode__c ,"
PartnerCode__c,force-app/main/default/objects/Case/fields/PartnerCode__c.field-meta.xml,3,"    <fullName>PartnerCode__c</fullName>"
PartnerCode__c,force-app/main/default/objects/ChangeRequest__c/fields/ComfirmAbolishedConstractNumCheck__c.field-meta.xml,6,"if(SFService__r.Account__r.PartnerCode__c=&apos;0000000005&apos;,"
PartnerCode__c,force-app/main/default/objects/CustomerProducts__c/fields/OpeningGuide_ContractorName__c.field-meta.xml,10,"    <formula>if( Service__r.Account__r.BillCustomer__r.PartnerCode__c = $Label.ItcUc_PartnerCode"
PartnerCode__c,force-app/main/default/objects/CustomerProducts__c/fields/PartnerCode__c.field-meta.xml,3,"    <fullName>PartnerCode__c</fullName>"
PartnerCode__c,force-app/main/default/objects/CustomerProducts__c/fields/PartnerCode__c.field-meta.xml,5,"    <formula>Partner__r.PartnerCode__c</formula>"
PartnerCode__c,force-app/main/default/objects/ECAccount__c/fields/PartnerCode__c.field-meta.xml,3,"    <fullName>PartnerCode__c</fullName>"
PartnerCode__c,force-app/main/default/objects/ECBillingCustomer__c/fields/PartnerCode__c.field-meta.xml,3,"    <fullName>PartnerCode__c</fullName>"
PartnerCode__c,force-app/main/default/objects/ECBulkInsert__c/ECBulkInsert__c.object-meta.xml,164,"        <searchResultsAdditionalFields>PartnerCode__c</searchResultsAdditionalFields>"
PartnerCode__c,force-app/main/default/objects/ECBulkInsert__c/fields/PartnerCode__c.field-meta.xml,3,"    <fullName>PartnerCode__c</fullName>"
PartnerCode__c,force-app/main/default/objects/ECCustomerProducts__c/fields/MVPartnerCode__c.field-meta.xml,6,"    <formula>LEFT(BrandCode__c, 4) + PartnerCode__c + Service__r.ECAccount__r.Note7__c</formula>"
PartnerCode__c,force-app/main/default/objects/ECCustomerProducts__c/fields/PartnerCode__c.field-meta.xml,3,"    <fullName>PartnerCode__c</fullName>"
PartnerCode__c,force-app/main/default/objects/ECServiceInfo__c/fields/PartnerCode__c.field-meta.xml,3,"    <fullName>PartnerCode__c</fullName>"
PartnerCode__c,force-app/main/default/objects/ECServiceLocation__c/fields/MVPartnerCode__c.field-meta.xml,6,"    <formula>PartnerCode__c +  ECAccount__r.Note7__c</formula>"
PartnerCode__c,force-app/main/default/objects/ECServiceLocation__c/fields/PartnerCode__c.field-meta.xml,3,"    <fullName>PartnerCode__c</fullName>"
PartnerCode__c,force-app/main/default/objects/Partner__c/fields/PartnerCode__c.field-meta.xml,3,"    <fullName>PartnerCode__c</fullName>"
PartnerCode__c,force-app/main/default/objects/Partner__c/Partner__c.object-meta.xml,164,"        <searchFilterFields>PartnerCode__c</searchFilterFields>"
PartnerCode__c,force-app/main/default/objects/Partner__c/validationRules/Validation_PartnerCode.validationRule-meta.xml,6,"    <errorConditionFormula>IF( NOT(ISBLANK(PartnerCode__c)) ,"
PartnerCode__c,force-app/main/default/objects/Partner__c/validationRules/Validation_PartnerCode.validationRule-meta.xml,8,"LEN(PartnerCode__c) &lt;&gt; 10"
PartnerCode__c,force-app/main/default/objects/Partner__c/validationRules/Validation_PartnerCode.validationRule-meta.xml,9,", NOT(REGEX(PartnerCode__c, &apos;^[A-za-z0-9]+$&apos; ))"
PartnerCode__c,force-app/main/default/objects/Partner__c/validationRules/Validation_PartnerCode.validationRule-meta.xml,13,"    <errorDisplayField>PartnerCode__c</errorDisplayField>"
PartnerCode__c,force-app/main/default/objects/Plan__c/fields/PartnerCode__c.field-meta.xml,3,"    <fullName>PartnerCode__c</fullName>"
PartnerCode__c,force-app/main/default/objects/Plan__c/fields/PartnerCode__c.field-meta.xml,5,"    <formula>Partner__r.PartnerCode__c</formula>"
PartnerCode__c,force-app/main/default/objects/Plan__c/Plan__c.object-meta.xml,166,"        <lookupDialogsAdditionalFields>PartnerCode__c</lookupDialogsAdditionalFields>"
PartnerCode__c,force-app/main/default/objects/ServiceLocation__c/fields/PartnerCode__c.field-meta.xml,3,"    <fullName>PartnerCode__c</fullName>"
PartnerCode__c,force-app/main/default/objects/ServiceLocation__c/fields/PartnerCode__c.field-meta.xml,5,"    <formula>Partner__r.PartnerCode__c</formula>"
PartnerCode__c,force-app/main/default/objects/ServiceMonthly__c/fields/PartnerCode__c.field-meta.xml,3,"    <fullName>PartnerCode__c</fullName>"
PartnerCode__c,force-app/main/default/objects/Temporary__c/fields/PartnerCode__c.field-meta.xml,3,"    <fullName>PartnerCode__c</fullName>"
PartnerCode__c,force-app/main/default/objects/UserSetup__c/fields/PartnerCode__c.field-meta.xml,3,"    <fullName>PartnerCode__c</fullName>"
PartnerCode__c,force-app/main/default/reportTypes/ECbilldetail.reportType-meta.xml,396,"            <field>PartnerCode__c</field>"
BillCustomerNo__c,force-app/main/default/classes/BillDetailAmountCalculationBatchTest.cls,72,"            BillCustomerNo__c='0',"
BillCustomerNo__c,force-app/main/default/classes/BillDetailAmountCalculationBatchTest.cls,90,"            BillCustomerNo__c='0',"
BillCustomerNo__c,force-app/main/default/classes/BillDetailAmountCalculationBatchTest.cls,108,"            BillCustomerNo__c='0',"
BillCustomerNo__c,force-app/main/default/classes/BillDetailAmountCalculationBatchTest.cls,129,"            BillCustomerNo__c='0',"
BillCustomerNo__c,force-app/main/default/classes/BillDetailAmountCalculationBatchTest.cls,236,"            ,BillCustomerNo__c = '0'"
BillCustomerNo__c,force-app/main/default/classes/BillDetailAmountCalculationBatchTest.cls,251,"            ,BillCustomerNo__c = '0'"
BillCustomerNo__c,force-app/main/default/classes/BillDetailAmountCalculationBatchTest.cls,266,"            ,BillCustomerNo__c = '0'"
BillCustomerNo__c,force-app/main/default/classes/BillDetailAmountCalculationBatchTest.cls,281,"            ,BillCustomerNo__c = '0'"
BillCustomerNo__c,force-app/main/default/classes/BillSummaryDataCreateBatch.cls,98,"                        BillItemUpperCategoryCode__c, BillItemLowerCategoryCode__c, BillCustomerNo__c,"
BillCustomerNo__c,force-app/main/default/classes/BillSummaryDataCreateBatch.cls,664,"                    billPrint.BillCustomerNo__c = setText(billDetail.Bill_BillCustomerNo__c);                           // 請求先番号"
BillCustomerNo__c,force-app/main/default/classes/ConsistencyCheckBaseTest.cls,401,"        ecBillCustomer.BillCustomerNo__c = '00001';"
BillCustomerNo__c,force-app/main/default/classes/ConsistencyCheckECBillingBatchTest.cls,13,"            BillCustomerNo__c='1'"
BillCustomerNo__c,force-app/main/default/classes/ConsistencyCheckECBillingBatchTest.cls,65,"            BillCustomerNo__c='1'"
BillCustomerNo__c,force-app/main/default/classes/ConsistencyCheckECBillingBatchTest.cls,118,"            BillCustomerNo__c='1'"
BillCustomerNo__c,force-app/main/default/classes/ConsistencyCheckSFBillingBatchTest.cls,121,"            ,BillCustomerNo__c = required"
